hotel,is_canceled,arrival_date_year,arrival_date_month,arrival_date_day_of_month,adults,children,babies,country,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,Room Status,Guest Type
City Hotel,1,2015,August,3,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/31/2015,Samantha Anderson,Desired Room,Couples
City Hotel,1,2015,August,3,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/31/2015,Tyler Cummings,Desired Room,Couples
City Hotel,1,2015,August,3,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/31/2015,Jessica Jones,Desired Room,Couples
City Hotel,1,2015,August,3,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/31/2015,Joseph Thompson,Desired Room,Couples
City Hotel,1,2015,August,3,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/31/2015,Katherine White,Desired Room,Couples
City Hotel,1,2015,August,3,2,0,0,PRT,A,A,0,No Deposit,9,,0,Transient,76.5,0,1,Canceled,5/18/2015,Patrick Johnson,Desired Room,Couples
City Hotel,1,2015,August,3,2,0,0,PRT,A,A,0,No Deposit,9,,0,Transient,76.5,0,0,Canceled,5/21/2015,Maria Garcia,Desired Room,Couples
City Hotel,1,2015,August,4,2,0,0,PRT,A,A,0,No Deposit,,,0,Transient,0,0,0,Canceled,8/4/2015,Jennifer Rasmussen,Desired Room,Couples
City Hotel,1,2015,August,4,2,0,0,PRT,A,A,0,No Deposit,,,0,Transient,0,0,0,Canceled,8/4/2015,John Lewis,Desired Room,Couples
City Hotel,1,2015,August,4,1,0,0,PRT,A,A,0,No Deposit,,40,0,Group,65,0,0,Canceled,8/3/2015,Melanie Brooks,Desired Room,Family
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,Kathleen Pitts,Desired Room,Couples
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,Kevin Smith,Desired Room,Couples
City Hotel,1,2015,August,5,1,0,0,RUS,A,A,0,No Deposit,,38,0,Transient-Party,6,0,0,Canceled,8/4/2015,Mark Hernandez,Desired Room,Family
City Hotel,1,2015,August,5,1,0,0,RUS,A,A,0,No Deposit,,38,0,Transient-Party,6,0,0,Canceled,8/4/2015,Alyssa Silva,Desired Room,Family
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,Nancy Hopkins,Desired Room,Couples
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,John Brown,Desired Room,Couples
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,Karen Evans,Desired Room,Couples
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,Bradley Alvarez,Desired Room,Couples
City Hotel,1,2015,August,5,2,,0,PRT,B,B,0,No Deposit,14,,0,Transient-Party,12,0,1,Canceled,8/4/2015,David Murphy,Desired Room,Couples
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,Jodi Gonzalez,Desired Room,Couples
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,Samuel Jordan,Desired Room,Couples
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,Sarah Garcia,Desired Room,Couples
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,Catherine Walton,Desired Room,Couples
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,Patricia Thomas,Desired Room,Couples
City Hotel,1,2015,August,5,3,,0,PRT,B,B,0,No Deposit,,,0,Transient-Party,18,0,2,Canceled,8/4/2015,Frank Burton,Desired Room,Family
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,Patricia Martinez,Desired Room,Couples
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,Erin Thomas,Desired Room,Couples
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,Mrs. Jessica Calderon,Desired Room,Couples
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,Max Young,Desired Room,Couples
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,Matthew Bauer,Desired Room,Couples
City Hotel,1,2015,August,5,1,0,0,RUS,A,A,0,No Deposit,,38,0,Transient-Party,60,0,0,Canceled,8/4/2015,James Koch,Desired Room,Family
City Hotel,1,2015,August,5,1,0,0,RUS,A,A,0,No Deposit,,38,0,Transient-Party,60,0,0,Canceled,8/4/2015,Lauren Brooks,Desired Room,Family
City Hotel,1,2015,August,5,2,0,0,PRT,B,B,0,No Deposit,15,,0,Transient-Party,67.5,0,1,Canceled,7/16/2015,Cheryl Ramos,Desired Room,Couples
City Hotel,1,2015,August,5,2,0,0,PRT,B,B,0,No Deposit,15,,0,Transient-Party,67.5,0,1,Canceled,7/16/2015,Mr. Charles Ramos II,Desired Room,Couples
City Hotel,1,2015,August,5,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/29/2015,Raymond Cox,Desired Room,Couples
City Hotel,1,2015,August,6,2,0,0,PRT,A,A,0,No Deposit,9,,0,Transient,76.5,0,1,Canceled,7/6/2015,Anita Owens,Desired Room,Couples
City Hotel,1,2015,August,7,2,0,0,PRT,A,A,0,No Deposit,9,,0,Transient,98,0,0,Canceled,8/7/2015,William Molina,Desired Room,Couples
City Hotel,1,2015,August,7,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/31/2015,Anthony Long,Desired Room,Couples
City Hotel,1,2015,August,7,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/31/2015,Robert Ingram,Desired Room,Couples
City Hotel,1,2015,August,7,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/31/2015,Jonathan Grant,Desired Room,Couples
City Hotel,1,2015,August,7,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/31/2015,Patricia Reynolds,Desired Room,Couples
City Hotel,1,2015,August,7,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/31/2015,Christopher Hull,Desired Room,Couples
City Hotel,1,2015,August,7,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/31/2015,Eugene Stokes,Desired Room,Couples
City Hotel,1,2015,August,7,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/31/2015,Gregory Young,Desired Room,Couples
City Hotel,1,2015,August,7,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/31/2015,Thomas Williams,Desired Room,Couples
City Hotel,1,2015,August,7,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,7/31/2015,Jason Stafford,Desired Room,Couples
City Hotel,1,2015,August,7,2,0,0,PRT,A,A,0,No Deposit,9,,0,Transient,76.5,0,1,Canceled,6/20/2015,Nicholas Bray,Desired Room,Couples
City Hotel,1,2015,August,7,2,0,0,PRT,A,A,0,No Deposit,9,,0,Transient,76.5,0,1,Canceled,4/6/2015,Bryce Brown,Desired Room,Couples
City Hotel,1,2015,August,7,2,0,0,PRT,A,A,0,No Deposit,9,,0,Transient-Party,76.5,0,1,Canceled,7/25/2015,Dennis Wiggins,Desired Room,Couples
City Hotel,1,2015,August,7,2,0,0,PRT,A,A,0,No Deposit,9,,0,Transient-Party,76.5,0,2,Canceled,7/25/2015,Elizabeth Collins,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,ITA,A,A,0,No Deposit,17,,0,Transient-Party,94.5,0,0,Canceled,8/1/2015,Aaron Anderson,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,ITA,A,A,0,No Deposit,17,,0,Transient-Party,94.5,0,0,Canceled,8/1/2015,Michelle Morrison,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,86,0,0,Canceled,8/1/2015,Jennifer Kerr,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,ITA,A,A,0,No Deposit,17,,0,Transient-Party,94.5,0,0,Canceled,8/1/2015,Alexander Jenkins,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,PRT,A,A,1,No Deposit,,,0,Transient,50.8,0,0,Canceled,8/8/2015,Robert Young,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,86,0,0,Canceled,8/1/2015,Angela Wilson,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,86,0,0,Canceled,8/1/2015,Christopher Delgado,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,ITA,A,A,0,No Deposit,17,,0,Transient-Party,94.5,0,0,Canceled,8/1/2015,Christopher Brown,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,ITA,A,A,0,No Deposit,17,,0,Transient-Party,94.5,0,0,Canceled,8/1/2015,Benjamin Calderon,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,ITA,A,A,0,No Deposit,17,,0,Transient-Party,94.5,0,0,Canceled,8/1/2015,Bobby Potter,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,ITA,A,A,0,No Deposit,17,,0,Transient-Party,94.5,0,0,Canceled,8/1/2015,Mark Hernandez,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,86,0,0,Canceled,8/1/2015,Christian May,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,ITA,A,A,0,No Deposit,17,,0,Transient-Party,94.5,0,0,Canceled,8/1/2015,John Guerrero,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,86,0,0,Canceled,8/1/2015,Jennifer Combs,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,86,0,0,Canceled,8/1/2015,Tracey Moore,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,ITA,A,A,0,No Deposit,17,,0,Transient-Party,94.5,0,0,Canceled,8/1/2015,Wendy Lewis,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,ITA,A,A,0,No Deposit,17,,0,Transient-Party,94.5,0,0,Canceled,8/1/2015,Amanda Roberson,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,86,0,0,Canceled,8/1/2015,Cassandra Gates,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,ITA,A,A,0,No Deposit,17,,0,Transient-Party,94.5,0,0,Canceled,8/1/2015,Daniel Mosley,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,ITA,A,A,0,No Deposit,17,,0,Transient-Party,94.5,0,0,Canceled,8/1/2015,Austin Ray,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,ITA,A,A,0,No Deposit,17,,0,Transient-Party,94.5,0,0,Canceled,8/1/2015,John Weaver,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,ITA,A,A,0,No Deposit,17,,0,Transient-Party,94.5,0,0,Canceled,8/1/2015,Megan Carroll,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,ITA,A,A,0,No Deposit,17,,0,Transient-Party,94.5,0,0,Canceled,8/1/2015,Morgan Burns,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,ITA,A,A,0,No Deposit,17,,0,Transient-Party,94.5,0,0,Canceled,8/1/2015,Jessica Khan,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,8/6/2015,Mary Phillips,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,8/6/2015,Gabriella Kelly,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,8/6/2015,Michelle Mckay,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,8/6/2015,Eric Swanson,Desired Room,Couples
City Hotel,1,2015,August,8,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,8/6/2015,Jamie Perez,Desired Room,Couples
City Hotel,1,2015,August,9,2,0,0,PRT,A,A,0,No Deposit,27,,0,Transient,63.75,0,1,No-Show,8/9/2015,John Holmes,Desired Room,Couples
City Hotel,1,2015,August,9,2,0,0,PRT,A,A,0,No Deposit,9,,0,Transient,76.5,0,1,Canceled,6/15/2015,Michael Bennett,Desired Room,Couples
City Hotel,1,2015,August,10,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,8/4/2015,Ashlee White,Desired Room,Couples
City Hotel,1,2015,August,10,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,8/4/2015,Alicia Willis,Desired Room,Couples
City Hotel,1,2015,August,10,2,0,0,PRT,A,D,0,No Deposit,9,,0,Transient,98,0,1,Canceled,8/10/2015,Stephanie Smith,Un-Desired Room,Couples
City Hotel,1,2015,August,10,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,8/4/2015,Jonathan Williams,Desired Room,Couples
City Hotel,1,2015,August,10,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,8/4/2015,Sarah Myers,Desired Room,Couples
City Hotel,1,2015,August,10,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,8/4/2015,Dawn Hayes,Desired Room,Couples
City Hotel,1,2015,August,10,2,0,0,PRT,A,A,0,No Deposit,27,,0,Transient,75,0,0,Canceled,8/10/2015,Wesley Santana,Desired Room,Couples
City Hotel,1,2015,August,10,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,8/4/2015,Karen Tran,Desired Room,Couples
City Hotel,1,2015,August,10,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,8/4/2015,Jacob Schneider,Desired Room,Couples
City Hotel,1,2015,August,10,2,0,0,ITA,A,A,0,No Deposit,9,9,0,Transient,105,0,0,Canceled,8/9/2015,James Mooney,Desired Room,Couples
City Hotel,1,2015,August,10,2,0,0,PRT,A,A,0,No Deposit,9,,0,Transient,76.5,0,0,Canceled,5/5/2015,Amanda Bautista,Desired Room,Couples
City Hotel,1,2015,August,10,2,0,0,PRT,A,A,0,No Deposit,9,,0,Contract,90,0,0,Canceled,8/6/2015,Gilbert Young,Desired Room,Couples
City Hotel,1,2015,August,10,2,0,0,PRT,A,A,0,No Deposit,,,0,Transient,75,0,2,Canceled,8/10/2015,Natasha Dennis,Desired Room,Couples
City Hotel,1,2015,August,10,2,0,0,PRT,A,D,0,No Deposit,,,0,Transient,115,0,0,No-Show,8/10/2015,Matthew Harris,Un-Desired Room,Couples
City Hotel,1,2015,August,11,1,0,0,PRT,A,A,1,No Deposit,,38,0,Transient,70,0,0,Canceled,8/11/2015,Maria Reed,Desired Room,Family
City Hotel,1,2015,August,11,2,0,0,PRT,A,A,0,No Deposit,9,,0,Transient,76.5,0,0,Canceled,7/9/2015,Joel Henry,Desired Room,Couples
City Hotel,1,2015,August,11,3,0,0,PRT,A,A,3,No Deposit,9,,0,Transient,50.3,0,0,Canceled,7/9/2015,James Guerrero,Desired Room,Family
City Hotel,1,2015,August,11,2,0,0,PRT,F,F,0,No Deposit,9,,0,Transient,153,0,0,Canceled,8/10/2015,Brooke Miller,Desired Room,Couples
City Hotel,1,2015,August,11,2,0,0,PRT,A,A,0,No Deposit,9,,0,Transient,76.5,0,0,Canceled,8/10/2015,Tyler Brown,Desired Room,Couples
City Hotel,1,2015,August,11,2,0,0,PRT,A,A,0,No Deposit,9,,0,Transient,76.5,0,0,Canceled,5/29/2015,Sandra Greene,Desired Room,Couples
City Hotel,1,2015,August,12,2,0,0,FRA,A,A,0,No Deposit,1,,0,Transient,62.8,0,0,Canceled,8/12/2015,Kim Fox,Desired Room,Couples
City Hotel,1,2015,August,12,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,8/7/2015,Justin Reyes,Desired Room,Couples
City Hotel,1,2015,August,12,1,0,0,PRT,A,A,0,No Deposit,9,,0,Transient,88,0,1,Canceled,8/8/2015,Jennifer Brown,Desired Room,Family
City Hotel,1,2015,August,12,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,8/7/2015,Michelle Pratt,Desired Room,Couples
City Hotel,1,2015,August,12,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,8/7/2015,Julie Hall,Desired Room,Couples
City Hotel,1,2015,August,12,2,0,0,PRT,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,8/7/2015,Christopher Johnson,Desired Room,Couples
City Hotel,1,2015,August,12,2,0,0,PRT,A,A,0,No Deposit,42,,0,Transient,110,0,0,Canceled,8/11/2015,Kevin Whitaker,Desired Room,Couples
City Hotel,1,2015,August,12,2,0,0,PRT,A,A,0,No Deposit,9,,0,Contract,90,0,1,Canceled,8/6/2015,Derrick Coleman,Desired Room,Couples
City Hotel,1,2015,August,13,2,0,0,PRT,D,D,0,No Deposit,,,0,Transient,89,0,1,No-Show,8/13/2015,Michael Morales,Desired Room,Couples
City Hotel,1,2015,August,13,2,0,0,PRT,A,A,0,No Deposit,9,,0,Transient,98,0,1,Canceled,8/8/2015,Rhonda Sandoval,Desired Room,Couples
City Hotel,1,2015,August,13,2,0,0,PRT,D,D,0,No Deposit,,,0,Transient,89,0,1,No-Show,8/13/2015,Peter Gutierrez,Desired Room,Couples
City Hotel,1,2015,August,13,2,0,0,PRT,A,A,0,No Deposit,9,,0,Transient,76.5,0,0,Canceled,8/11/2015,Mary Owen,Desired Room,Couples
City Hotel,1,2015,August,13,2,,0,PRT,B,B,0,No Deposit,9,,0,Transient-Party,76.5,0,1,Canceled,8/9/2015,Jerry Roberts,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,12,0,0,Canceled,6/15/2015,Shane Bishop,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,12,0,0,Canceled,6/15/2015,Brett Fox,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Casey Larson,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Jimmy Lam,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Michael Brewer,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Frederick Simmons,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,David Stevenson,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,8/13/2015,Maria Chang,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,109,0,0,Canceled,8/14/2015,Michael Hanson,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,109,0,0,Canceled,8/14/2015,Charles Herring,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,8/10/2015,Christopher George,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Zachary Anderson,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Katherine Arnold,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Sara Hughes,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,12,0,0,Canceled,6/15/2015,Jorge Miller,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Heather Gonzalez,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Elizabeth Lane,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Brandi White,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Christine Warren,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,109,0,0,Canceled,8/14/2015,Philip Little,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,109,0,0,Canceled,8/14/2015,Latoya Kaufman,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,109,0,0,Canceled,8/14/2015,Denise Crosby,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Todd Norman,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Michael Miles,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Cynthia Hunter,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Oscar James,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,109,0,0,Canceled,8/14/2015,Jonathan Kelley,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,109,0,0,Canceled,8/14/2015,Shelly Park,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,109,0,0,Canceled,8/14/2015,Randy Stewart,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,109,0,0,Canceled,8/14/2015,Elizabeth Pacheco,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Michelle Owen,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Suzanne Wallace,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Brian Fernandez,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,109,0,0,Canceled,8/14/2015,Lisa Castillo,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,109,0,0,Canceled,8/14/2015,Jessica Rocha,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Patrick Hicks,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Larry Gonzales,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Becky Rodgers,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Renee Nelson,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Ebony Wagner,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Rebecca Jones,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,109,0,0,Canceled,8/14/2015,Amanda Perez,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Matthew Payne,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Paul Summers,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Claudia James,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Rachel Burke,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Samantha Bender,Desired Room,Couples
City Hotel,1,2015,August,14,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient-Party,101.5,0,0,Canceled,7/6/2015,Melissa Johnson,Desired Room,Couples
